ISTASYON_NO,AD,ADRES,operator,brand,LATITUDE,LONGITUDE,side
ŞRJ/6680,Zeplin Ağaoğlu Andromeda,Barbaros Mahallesi Mor Leylak Sokağı  No:2/3  Bucak Merkez Ataşehir / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,40.9909447412362,29.1054940792408,Asia
ŞRJ/13084,HAMPTON BY HİLTON KURTKÖY,Yenişehir Mahallesi Millet Sokağı  No:27 /3 Pendik / İSTANBUL,JETCO ELEKTRİK ELEKTRONİK YÜKSEK TEKNOLOJİ HİZMETLERİ ANONİM ŞİRKETİ,HIZZLAN Charge N'Drive,40.9295608536645,29.2976474271543,Asia
ŞRJ/6934,Bİ MOLA ÖMERLİ,Nişantepe Mahallesi 3 Sokağı Çekmeköy / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.0399173616509,29.2578587613079,Asia
ŞRJ/6830,Bİ MOLA REŞADİYE,Nişantepe Mahallesi 3 Sokağı  Bucak Merkez Köy Çekmeköy / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.0428189016305,29.2594594887216,Asia
ŞRJ/5702,Otojet - Ekmel Akaryakıt,Ömerli Mahallesi Şile Yolu Caddesi  No:10/102 Çekmeköy / İSTANBUL,OTOJET ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Otojet,41.0870825210187,29.3395473706091,Asia
ŞRJ/13126,NEVÇARŞI AVM 2,Mimar Sinan Mahallesi Çavuşdere Sokağı  No:35 Üsküdar / İSTANBUL,KALYON ELECTRICAL VEHICLE ENERJİ YATIRIM ANONİM ŞİRKETİ,oncharge,41.0202529363265,29.0197573950796,Asia
ŞRJ/13017,Koç Topluluğu Spor Klübü,Kuzguncuk Mahallesi Kuşbakışı Caddesi  No:16/1 D:1 Üsküdar / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,41.026909394016,29.0438530381268,Asia
ŞRJ/10728,Ataşehir WaterGarden AVM,Barbaros Mahallesi Kızıl Begonya Sokağı  No:10 Ataşehir / İSTANBUL,EVBEE ELEKTRİKLİ ARAÇ VE ŞARJ SİSTEMLERİ ENERJİ MÜHENDİSLİK ARGE SANAYİ TİCARET ANONİM ŞİRKETİ,evbee,40.9965829241616,29.0998254383879,Asia
ŞRJ/10573,"Carrefoursa, Anadoluhisarı",Anadolu Hisarı Mahallesi Göksu Caddesi  No:1 Beykoz / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.0816473455025,29.0759816516381,Asia
ŞRJ/13162,NEST DRAGOS SİTESİ,Cevizli Mahallesi Sultanlar Çıkmazı Sokağı  No:1/A Maltepe / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9144843287253,29.1555450035817,Asia
ŞRJ/13180,"Carrefoursa, Dragos",Yalı Mahallesi Mareşal Fevzi Çakmak Caddesi  No:50 Maltepe / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,40.9166117264957,29.1384024616971,Asia
ŞRJ/13181,"Carrefoursa, Altayçeşme, Maltepe",Altıntepe Mahallesi Sanayi Sokağı  No:11/A Maltepe / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,40.9552541497818,29.1000249957237,Asia
ŞRJ/13183,"Tek-Kar Otomotiv, Kartal",Esentepe Mahallesi D-100 Güney Yanyolu Caddesi  No:15 Kartal / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,40.9103660507457,29.1978464242451,Asia
ŞRJ/13199,ÜMRANİYE ZIRHLI,Esenşehir Mahallesi  No:17 Ümraniye / İSTANBUL,TEDY ENERJİ VE TEKNOLOJİ ANONİM ŞİRKETİ,gotedygo,40.9963769757057,29.1566085488283,Asia
ŞRJ/13202,"MESA CADDE DC-1, DC-2",Feyzullah Mahallesi Bağdat Caddesi  No:286 Maltepe / İSTANBUL,BEEFULL ENERJİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,beefull,40.9322070652456,29.1273311327705,Asia
ŞRJ/13212,İÇERENKÖY 60kW,İçerenköy Mahallesi Uysal Sokağı  No:3 Ataşehir / İSTANBUL,TEDY ENERJİ VE TEKNOLOJİ ANONİM ŞİRKETİ,gotedygo,40.9674939704742,29.1151108872481,Asia
ŞRJ/13219,YENİDOĞAN 60kW,Mevlana Mahallesi Atatürk Caddesi  No:433 Sancaktepe / İSTANBUL,TEDY ENERJİ VE TEKNOLOJİ ANONİM ŞİRKETİ,gotedygo,41.0051567115669,29.2569523697805,Asia
ŞRJ/8096,Akasya Acıbadem Göl Etabı,Acıbadem Mahallesi Çeçen Sokağı  No:46 Üsküdar / İSTANBUL,MINUS ENERGY ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,MINUS ENERGY,41.0038540905964,29.0543612283245,Asia
ŞRJ/8205,Akasya Acıbadem Koru Etabı,Acıbadem Mahallesi Çeçen Sokağı  No:46 Üsküdar / İSTANBUL,MINUS ENERGY ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,MINUS ENERGY,41.0038540905964,29.0543612283245,Asia
ŞRJ/13151,Maltepe Üniversitesi,Büyükbakkalköy Mahallesi Büyükbakkalköy Yolu Sokağı  No:39 Maltepe / İSTANBUL,BAŞARI GLOBAL SAVUNMA SANAYİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,AKTİF ŞARJ,40.9593340184638,29.1887970431254,Asia
ŞRJ/13254,Zeplin Ağaoğlu Çekmeköy Park B3,Mehmet Akif Mahallesi Necip Fazıl Kısakürek Sokağı  No:31 Çekmeköy / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0201631003532,29.1832683425578,Asia
ŞRJ/13255,Zeplin Ağaoğlu Çekmeköy Park B5,Mehmet Akif Mahallesi Necip Fazıl Kısakürek Sokağı  No:31 Çekmeköy / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0201631003532,29.1832683425578,Asia
ŞRJ/13339,Lotus Restaurant,Hacı Kasım Mahallesi Liman Sokağı  No:30 Şile / İSTANBUL,TUNÇMATİK ŞARJ TEKNOLOJİLERİ ANONİM ŞİRKETİ,tunçmatik,41.1782079014632,29.6095824436128,Asia
ŞRJ/13340,Demir Garden Sitesi Şarj İstasyonu,Harmandere Mahallesi Petek Sokağı  No:16 Pendik / İSTANBUL,ŞARJON YENİLENEBİLİR ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ SİSTEMLERİ TİCARET ANONİM ŞİRKETİ,ŞARJON,40.9342099549048,29.3209040942862,Asia
ŞRJ/13341,Demir Garden Sitesi Şarj İstasyonu-2,Harmandere Mahallesi Petek Sokağı  No:16 Pendik / İSTANBUL,ŞARJON YENİLENEBİLİR ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ SİSTEMLERİ TİCARET ANONİM ŞİRKETİ,ŞARJON,40.9342099549048,29.3209040942862,Asia
ŞRJ/1920,Kaşıbeyaz Florya,Şenlik Mahallesi Çatal Sokağı  No:19 /1 Bakırköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9773307667108,28.8033475581562,Europe
ŞRJ/2670,İstanbul Havalimanı CIP Otopark,Tayakadın Mahallesi Terminal Caddesi  No:1 Arnavutköy / İSTANBUL,KALYON ELECTRICAL VEHICLE ENERJİ YATIRIM ANONİM ŞİRKETİ,oncharge,41.2594711009737,28.7414951859883,Europe
ŞRJ/13342,Star Port Residence Şarj İstasyonu,Yenişehir Mahallesi Sümbül Sokağı  No:10 Pendik / İSTANBUL,ŞARJON YENİLENEBİLİR ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ SİSTEMLERİ TİCARET ANONİM ŞİRKETİ,ŞARJON,40.927832733146,29.3143378986102,Asia
ŞRJ/13343,Star Port Residence Şarj İstasyonu-2,Yenişehir Mahallesi Sümbül Sokağı  No:10 Pendik / İSTANBUL,ŞARJON YENİLENEBİLİR ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ SİSTEMLERİ TİCARET ANONİM ŞİRKETİ,ŞARJON,40.927832733146,29.3143378986102,Asia
ŞRJ/13373,ÖZYEĞİN ÜNİVERSİTESİ,Nişantepe Mahallesi Orman Sokağı  No:13/0 Çekmeköy / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,41.0390944583596,29.2559464773161,Asia
ŞRJ/13374,OTOMERKEZİ MALTEPE,Zümrütevler Mahallesi Karayemiş Sokağı  No:4 Maltepe / İSTANBUL,JETCO ELEKTRİK ELEKTRONİK YÜKSEK TEKNOLOJİ HİZMETLERİ ANONİM ŞİRKETİ,HIZZLAN Charge N'Drive,40.9266870600681,29.1519915525432,Asia
ŞRJ/13384,FULL ADA SİTESİ,Zümrütevler Mahallesi Semazen Sokağı  No:11 Maltepe / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.9476698666323,29.1522615637518,Asia
ŞRJ/13401,ALEMDAĞ EMLAK KONUTLARI A5 BLOK,Nişantepe Mahallesi Gelin Çiçeği Sokağı  No:5/3  Bucak Merkez Köyü Çekmeköy / İSTANBUL,BAŞARI GLOBAL SAVUNMA SANAYİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,AKTİF ŞARJ,41.0431468088007,29.2686049021019,Asia
ŞRJ/15911,MESA NUROL ZAMBAKLIBAHÇE,Bahçeşehir 1. Kısım Mahallesi Ispartakule Caddesi  No:8 Başakşehir / İSTANBUL,AKSA MÜŞTERİ ÇÖZÜMLERİ ANONİM ŞİRKETİ,AKSA ŞARJ,41.0757520041444,28.6912233897277,Europe
ŞRJ/15920,Zeplin Bizim Evler 3,Tahtakale Mahallesi  No:12/2  Bizim Evler 1 Sitesisi Site Plaza Ispartakule Avcılar / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0637072518667,28.7141868200222,Europe
ŞRJ/15922,SRM03400001,Kavaklı Mahallesi Kocatepe Caddesi  No:321 Beylikdüzü / İSTANBUL,CHARGE MAHAL ENERJİ ANONİM ŞİRKETİ,QC QUIKŞARJ,40.9817576358764,28.6629305983149,Europe
ŞRJ/7207,TEKSTİLKENT İŞ HANI -3,Oruçreis Mahallesi Tekstilkent Caddesi Tekstilkent Sitesi Sokağı  No:10 C /A24 BLOK Esenler / İSTANBUL,AYHAN TEKNOLOJİ VE OTOMASYON ÇÖZÜMLERİ ANONİM ŞİRKETİ,AOSTECHNOLOGY,41.0681125976448,28.8666902574748,Europe
ŞRJ/15943,N-Town,Akevler Mahallesi 1069. Sokağı  No:24A Esenyurt / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.0170333740277,28.6727738643126,Europe
ŞRJ/15944,Türk Hava Yolları,Yeşilköy Mahallesi  No:3/1  Atatürk Havalimanı Yolu Bakırköy / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,40.9851568949713,28.8246423905674,Europe
ŞRJ/15946,Vadi Çarşı,Bahçeşehir Mahallesi Rumeli Caddesi  No:432/5  2. Kısım Başakşehir / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.0839981732593,28.6660957790137,Europe
ŞRJ/15948,Zeplin Kibele Konutları Sitesi,Ulus Mahallesi Kelaynak Caddesi  No:15 Beşiktaş / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0661452247073,29.025960739387,Asia
ŞRJ/9565,BİLGİ ÜNİVERSİTESİ,Emniyettepe Mahallesi Kazım Karabekir Caddesi  No:2/13 Eyüpsultan / İSTANBUL,ENERGY ŞARJ İSTASYON İŞLETMECİLİĞİ ANONİM ŞİRKETİ,energy enerjik,41.0691551475958,28.9465844424273,Europe
ŞRJ/16000,MİGROS BEYLİKDÜZÜ 5M,Barış Mahallesi Sakarya Caddesi  No:Dış Kapı 1 / İç kapı 1 Beylikdüzü / İSTANBUL,MİGEN ENERJİ VE ELEKTRİKLİ ARAÇ ŞARJ HİZMETLERİ ANONİM ŞİRKETİ,MİGGO,41.0062392511791,28.6557056017236,Europe
ŞRJ/16008,Metroway AVM Açık Otopark,Kayabaşı Mahallesi  No:45 Başakşehir / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.1186986095165,28.7668996965931,Europe
ŞRJ/16026,Zeplin Panoroma 34,Cumhuriyet Mahallesi Silahşör Caddesi  No:8 Şişli / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0575486581337,28.9817311627191,Europe
ŞRJ/14509,ISPARTAKULE EVLERİ C5A-B BLOK AC-1,Tahtakale Mahallesi Saraypatı Sokağı  No:622 A  C 5 Blok Avcılar / İSTANBUL,BEEFULL ENERJİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,beefull,41.0785583475637,28.7068017181464,Europe
ŞRJ/16059,Yedi Mavi-Kapalı Otopark,Kazlıçeşme Mahallesi Kennedy Caddesi  No:54 Zeytinburnu / İSTANBUL,EN YAKIT ANONİM ŞİRKETİ,EN YAKIT,40.9811908544076,28.9018421693243,Europe
ŞRJ/16063,AS POWER OTOPARKI,Mehmet Akif Ersoy Mahallesi Egemen Caddesi  No:117/2 Arnavutköy / İSTANBUL,CHARGE MAHAL ENERJİ ANONİM ŞİRKETİ,QC QUIKŞARJ,41.1995240323668,28.7061853785521,Europe
ŞRJ/5296,"İSTANBUL HAVALİMANI AC-1, AC-2, DC-1, DC-2, DC-3",Tayakadın Mahallesi Terminal Caddesi  No:1 Arnavutköy / İSTANBUL,BEEFULL ENERJİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,beefull,41.2594711009737,28.7414951859883,Europe
ŞRJ/12346,OPTİMİST RESİDENCE FİKİRTEPE 1,Fikirtepe Mahallesi Yıldırım Sokağı  No:10 Kadıköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.996370260264,29.0537688138603,Asia
ŞRJ/12347,OPTİMİST RESİDENCE FİKİRTEPE 2,Fikirtepe Mahallesi Yıldırım Sokağı  No:10 Kadıköy / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,40.996370260264,29.0537688138603,Asia
ŞRJ/12299,34-İSTANBUL-BİMOLA-ÖMERLİ,Ömerli Mahallesi Ömerli Sokağı Çekmeköy / İSTANBUL,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMİCLE,41.0922272102421,29.3462543435365,Asia
ŞRJ/12366,As Apartmanı Şarj İstasyonu,Fenerbahçe Mahallesi Kurukahveci Sokağı Kadıköy / İSTANBUL,FCTR ELEKTRİKLİ ARAÇLAR ENERJİ TEKNOLOJİLERİ VE HİZMETLERİ A.Ş,ECOCONNECT,40.971183975588,29.0467365796138,Asia
ŞRJ/2179,Metro Market Pendik,Çamçeşme Mahallesi Tersane Caddesi  Kaynarca Pendik / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.8697898728291,29.2625199752058,Asia
ŞRJ/12373,ATAŞEHİR MEMORIAL,Küçükbakkalköy Mahallesi Vedat Günyol Sokağı  No:28/1 Ataşehir / İSTANBUL,YENİ SÜRDÜRÜLEBİLİR ENERJİ TEKNOLOJİLERİ VE ÜRETİMLERİ ANONİM ŞİRKETİ,ekojet,40.984397226304,29.1067011121465,Asia
ŞRJ/12388,A101 ÖMERLİ DEPO,Koçullu Mahallesi Kemer Sokağı  No:1/1 Çekmeköy / İSTANBUL,YENİ SÜRDÜRÜLEBİLİR ENERJİ TEKNOLOJİLERİ VE ÜRETİMLERİ ANONİM ŞİRKETİ,ekojet,41.0758133189627,29.3421014264909,Asia
ŞRJ/12389,34-İSTANBUL-BİMOLA-REŞADİYE,Reşadiye Mahallesi Reşadiye Sokağı Çekmeköy / İSTANBUL,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMİCLE,41.0791609795109,29.2665904735571,Asia
ŞRJ/12394,A101 KADIKÖY DEPO,Anadolu Mahallesi Kanuni Caddesi  No:28/B Tuzla / İSTANBUL,YENİ SÜRDÜRÜLEBİLİR ENERJİ TEKNOLOJİLERİ VE ÜRETİMLERİ ANONİM ŞİRKETİ,ekojet,40.9090938930404,29.3608905979028,Asia
ŞRJ/12417,BİLİM TOWER,Yukarı Dudullu Mahallesi Bayrak Caddesi  No:30 Ümraniye / İSTANBUL,AKSA MÜŞTERİ ÇÖZÜMLERİ ANONİM ŞİRKETİ,AKSA ŞARJ,41.0067768608664,29.1558766300538,Asia
ŞRJ/5801,GSM CHARGE YEDİKULE YÜZME HAVUZU FATİH BELEDİYESİ,Yedikule Mah Mahallesi Hacı Evhaddin Çeşmesi Sk. Sokağı  No:/0 Fatih / İSTANBUL,GS MAR ELEKTRİK VE ELEKTRONİK CİHAZLAR SANAYİ DIŞ TİCARET ANONİM ŞİRKETİ,GSM CHARGE,40.9965258325883,28.9233616625999,Europe
ŞRJ/2635,Avrupa Konutları Ataköy,Ataköy 7-8-9 Mahallesi Çoban Çeşme Yan Yolu Caddesi  No:8 Bakırköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9921245679977,28.8276776353201,Europe
ŞRJ/2678,Göktürk Kemer Country,Eyüp Mahallesi Atlı Spor Caddesi  No:7 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.2395509539829,28.8086510514916,Europe
ŞRJ/6851,1STANBUL EVLERİ ISPARTAKULE 2. ADA,Tahtakale Mahallesi . Caddesi Semt Ayçiçeği Sk Sokağı  No:1/1 Avcılar / İSTANBUL,VOLTRUN ENERJİ ANONİM ŞİRKETİ,VOLTRUN,41.0590245979066,28.7317660003275,Europe
ŞRJ/15824,KAŞIBEYAZ,Ayazağa Mahallesi Azerbeycan Sokağı  No:3 Sarıyer / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.1074503617518,28.9867072920303,Europe
ŞRJ/15841,Acıbadem Hastanesi - Atakent,Halkalı Merkez Mahallesi  No:16 Küçükçekmece / İSTANBUL,SHELL & TURCAS PETROL ANONİM ŞİRKETİ,SHELL,41.0332031391278,28.7889871494472,Europe
ŞRJ/15842,"Bika Otomotiv, Büyükçekmece",Merkez Mahallesi  No:77  D100 Karayolu Üzeri Büyükçekmece / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.034660731678,28.4473918799555,Europe
ŞRJ/15843,"Bika Plaza, Esenyurt",Namık Kemal Mahallesi  No:26  Haramidere Yolu Bika Plaza Esenyurt / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.0088165378072,28.6889690643283,Europe
ŞRJ/15853,AXIS İSTANBUL AVM,Topçular Mahallesi Osmangazi Caddesi  No:2 Eyüpsultan / İSTANBUL,İSTASYON ŞARJ HİZMETLERİ ANONİM ŞİRKETİ,ESTASYON,41.0352687845878,28.920137252715,Europe
ŞRJ/15854,AXIS İSTANBUL OFİS,Topçular Mahallesi Osmangazi Caddesi  No:2 Eyüpsultan / İSTANBUL,İSTASYON ŞARJ HİZMETLERİ ANONİM ŞİRKETİ,ESTASYON,41.0352687845878,28.920137252715,Europe
ŞRJ/15855,AXIS AVM,Merkez Mahallesi Cendere Caddesi  No:24 Kağıthane / İSTANBUL,İSTASYON ŞARJ HİZMETLERİ ANONİM ŞİRKETİ,ESTASYON,41.0853456565163,28.9802417691106,Europe
ŞRJ/15863,Kahve Dünyası Kemerburgaz,Mithatpaşa Mahallesi İstanbul Caddesi  No:11 Eyüpsultan / İSTANBUL,TRUGO AKILLI ŞARJ ÇÖZÜMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,Trugo,41.1573027821548,28.9143714029146,Europe
ŞRJ/1896,KMO Fenerköy Güney OHT,Alipaşa Mahallesi Silivri / İSTANBUL,KALYON ELECTRICAL VEHICLE ENERJİ YATIRIM ANONİM ŞİRKETİ,oncharge,41.1219176401397,28.2289614588942,Europe
ŞRJ/15880,Altıbinaltı Motors,Nişancı Mahallesi Zalpaşa Caddesi  No:52/1 Eyüpsultan / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.045972310403,28.9346144872775,Europe
ŞRJ/15884,"Otopratik, Koçyiğit, Eyüpsultan",Mithatpaşa Mahallesi Rumeli Yolu Caddesi  No:14/1 Eyüpsultan / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,41.161999727478,28.9075259003605,Europe
ŞRJ/15885,Renaissance Polat İstanbul Hotel,Yeşilyurt Mahallesi Sahil Yolu Caddesi  No:2 Bakırköy / İSTANBUL,EŞARJ ELEKTRİKLİ ARAÇLAR ŞARJ SİSTEMLERİ ANONİM ŞİRKETİ,eşarj,40.960982311171,28.8396769518453,Europe
ŞRJ/15900,Zeplin Merter Ramada Otel,Güven Mahallesi Eski Londra Asfaltı Caddesi  No:83 /b18 Bahçelievler / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0158671325186,28.8797729726118,Europe
ŞRJ/371,NEF ÇEKMEKÖY ÇAMLITEPE,Nişantepe Mahallesi 29 Ekim Caddesi Çekmeköy / İSTANBUL,AKSA MÜŞTERİ ÇÖZÜMLERİ ANONİM ŞİRKETİ,AKSA ŞARJ,41.0333215689991,29.2636393772512,Asia
ŞRJ/4801,Zeplin İmes,Esenşehir Mahallesi Güneyli Sokağı  No:4 /0 Ümraniye / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,40.9972227667955,29.1555223140417,Asia
ŞRJ/6664,Zeplin Acıbadem,Hasanpaşa Mahallesi Lavanta Sokağı  No:9 Kadıköy / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,40.9999166137605,29.0516989505166,Asia
ŞRJ/4798,Zeplin Sancaktepe,Osmangazi Mahallesi Genç Osman Sokağı  Merkez Bucak Sancaktepe / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,40.9869093469482,29.2459457312676,Asia
ŞRJ/4805,Zeplin Bulgurlu,Bulgurlu Mahallesi Ömer Seyfettin Sokağı  No:17 Üsküdar / İSTANBUL,ZEPLİN TURİZM ARAÇ KİRALAMA MOBİLİTE VE ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ZEPLİN CAR rental,41.0173605759763,29.0856716959633,Asia
ŞRJ/11989,Opet Market Ataşehir,Kayışdağı Mahallesi Dudullu Sokağı  No:30 Ataşehir / İSTANBUL,OVOLT ŞARJ TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ovolt,40.9877268649101,29.1438840724217,Asia
ŞRJ/12000,Ziver Petrol,Abdurrahmangazi Mahallesi Atatürk Sokağı  No:32 Sultanbeyli / İSTANBUL,OVOLT ŞARJ TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ovolt,40.9710276340457,29.2576331243857,Asia
ŞRJ/12003,Kelkit Petrol,Bağlarbaşı Mahallesi Refahevler Sokağı  No:2 Maltepe / İSTANBUL,OVOLT ŞARJ TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ovolt,40.9270575360155,29.1491213171107,Asia
ŞRJ/12006,Enis Okumuş Akaryakıt Ümraniye,Cemil Meriç Mahallesi Alemdağ Sokağı  No:341 Ümraniye / İSTANBUL,OVOLT ŞARJ TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ovolt,41.016222604202,29.1470298328239,Asia
ŞRJ/14355,Mete Plaza Avrupa Sarj,İçerenköy Mahallesi Bahçelerarası Sokağı  No:43 Ataşehir / İSTANBUL,AVEL ENERJİ ÜRETİM ANONİM ŞİRKETİ,GLADSOME,40.961807246828,29.1159579157794,Asia
ŞRJ/14374,34-İSTANBUL-BİMOLA-POYRAZKUZEY,Poyrazköy Mahallesi Poyraz Sokağı  Bucak Merkez Beykoz / İSTANBUL,LUMHOUSE ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,LUMİCLE,41.203649445235,29.132196367391,Asia
ŞRJ/14392,Fenerbahçe Dereağzı Tesisleri,Zühtüpaşa Mahallesi Münir Nurettin Selçuk Caddesi  No:27/0 Kadıköy / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,40.983430969437,29.0360046854457,Asia
ŞRJ/14393,Fenerbahçe Ülker Sports Arena,Barbaros Mahallesi Mahallesi Ihlamur Sokağı Ataşehir / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,40.9938682825317,29.106711489379,Asia
ŞRJ/14409,Trio Konutları,Barbaros Mahallesi Halk Caddesi  No:85 Ataşehir / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,40.9988333530935,29.0950139638252,Asia
ŞRJ/14413,Mesa Kartall,Cumhuriyet Mahallesi Mermer Caddesi  No:14 Kartal / İSTANBUL,WAT MOBİLİTE ÇÖZÜMLERİ TEKNOLOJİ VE TİCARET ANONİM ŞİRKETİ,wat mobilite,40.900109426688,29.2227132195481,Asia
ŞRJ/14450,SANCAKTEPE CLASS,Emek Mahallesi  No:2 Sancaktepe / İSTANBUL,RST TEKNOLOJİ HİZMETLERİ VE ENERJİ SANAYİ TİCARET ANONİM ŞİRKETİ,Rst ChargePoint,41.0035518362563,29.1968580516323,Asia
